time,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,ft_raw_wrench_0,ft_raw_wrench_1,ft_raw_wrench_2,ft_raw_wrench_3,ft_raw_wrench_4,ft_raw_wrench_5,payload_inertia_0,payload_inertia_1,payload_inertia_2,payload_inertia_3,payload_inertia_4,payload_inertia_5,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19,e_i0,etau0,e0,de0,e_i1,etau1,e1,de1,e_i2,etau2,e2,de2,e_i3,etau3,e3,de3,e_i4,etau4,e4,de4,e_i5,etau5,e5,de5,label
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
0.08800005912780762,1.93232,-1.3709149999999999,1.791105,-2.076804,-1.337134,0.7703180000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,-0.0,-27.255309000000004,-18.993704,-1.930489,0.143048,0.0,1.9323299999999999,-1.370929,1.7911290000000002,-2.076798,-1.3371549999999999,0.7703220000000001,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08691,-2.467293,-2.022582,-0.301697,-0.056996000000000005,0.038031999999999996,-0.0,-2.453331,-1.713539,-0.24275100000000002,0.018106999999999998,0.0,0.341615,-0.458938,0.331331,0.571674,2.839731,0.078385,0.0,0.0,0.0,0.0,0.0,0.0,1.7064990000000002,-3.339095,-1.6474330000000001,0.065707,0.003114,0.13330699999999998,0.341615,-0.458949,0.331335,0.571674,2.839705,0.07837999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0,24.75,25.25,24.9375,27.125,27.375,27.0625,0.732804,7,253,253,253,253,253,253,1,-1.8962080000000001,0.881066,-9.193734,1.0,1.0,0.0,47.797043,47.872269,0.509145,47.642262,47.599262,47.828587,47.58493,47.699593,47.742592,0,2,-0.0,-0.0,0.004,0.004,3,1,2230.29498,5859.884674,26025.698064,68.865636,9.114958,302.137751,1.4000000000000001e-05,1.4000000000000001e-05,1.4000000000000001e-05,0.0,0.0,0.0,65536,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08691,0.09403662,-9.999999999843467e-06,0.0,0.013962000000000252,0.015358200000000278,1.4000000000180535e-05,0.0,0.30904299999999996,0.3390201709999999,-2.4000000000246047e-05,0.0,0.05894599999999997,0.04639050199999998,-5.999999999950489e-06,0.0,0.075103,0.022080282,2.0999999999826713e-05,0.0,-0.038031999999999996,-0.009926352,-4.000000000004e-06,0.0,0
